标题,时间,URL
郑州限价政策落地：房价不得高于去年10月,2017-06-29,http://www.fangchan.com/news/1/2017-06-29/6285994132184043803.html
北京东城区5年来首次出让宅地，房价不得超9.35万/平米,2017-06-28,http://www.fangchan.com/news/1/2017-06-28/6285685048884925417.html
河南洛阳多项举措调控房价 再售房源不得高于基准价,2017-06-26,http://www.fangchan.com/news/1/2017-06-26/6284909884400276032.html
北京房价真的跌了！在政策面前，房价绝对听话,2017-06-26,http://www.fangchan.com/news/1/2017-06-26/6284907876234629570.html
“双合同”致房价明降暗升 地方政府监管应动真格,2017-06-26,http://www.fangchan.com/news/1/2017-06-26/6284899953097905039.html
李迅雷：高房价其实就是高税收 稳房价就是稳财政,2017-06-25,http://www.fangchan.com/news/7/2017-06-25/6284534270157722495.html
设定土拍最高限价避免“地王”再现 济南限地价能否降房价,2017-06-23,http://www.fangchan.com/news/5/2017-06-23/6283872119441134222.html
易居研究院：下半年房贷利率将继续上浮 热点城市房价11月下拐,2017-06-23,http://www.fangchan.com/news/1/2017-06-23/6283833254089134408.html
北京新房价格停涨 二手房价全面下跌,2017-06-23,http://www.fangchan.com/news/1/2017-06-23/6283823970706067980.html
刘世锦：中国房价低速增长将成常态,2017-06-23,http://www.fangchan.com/news/7/2017-06-23/6283807543332770780.html
加拿大房价迭创新高 房市泡沫破裂警报拉响,2017-06-22,http://www.fangchan.com/news/8/2017-06-22/6283455163709853842.html
贵州商品房销售面积增长超2成 5月房价温和上扬,2017-06-22,http://www.fangchan.com/news/1/2017-06-22/6283453444338815574.html
加息并非“最后一根稻草” 香港房价还会涨？,2017-06-20,http://www.fangchan.com/news/1/2017-06-20/6282729029099656046.html
四线楼市领涨样本：景德镇房价一年翻倍达每平米8000元,2017-06-20,http://www.fangchan.com/news/1/2017-06-20/6282719253930250938.html
5月70城房价出炉：降温愈发明显 二手房降幅超新房,2017-06-20,http://www.fangchan.com/news/1/2017-06-20/6282716444195361673.html
5月城市房价：三线领涨 一二线继续降温,2017-06-20,http://www.fangchan.com/news/1/2017-06-20/6282715636691178264.html
三四线城市房价领涨 下半年调控政策难有松动,2017-06-20,http://www.fangchan.com/news/1/2017-06-20/6282715274215231620.html
M2破十：房价暴涨基本结束，利好实业,2017-06-19,http://www.fangchan.com/news/1/2017-06-19/6282365533262516390.html
扩大供地能降低一线城市房价吗,2017-06-19,http://www.fangchan.com/news/7/2017-06-19/6282361646740738822.html
"南京一楼盘降价千元销售 业内称房价""走低""成预期",2017-06-18,http://www.fangchan.com/news/1/2017-06-18/6282007749836739313.html
彭文生：为什么房价不跌难以去杠杆？,2017-06-18,http://www.fangchan.com/news/7/2017-06-18/6282002239511139195.html
“高出天际”的香港房价：一套汽车大小的公寓要价340万！,2017-06-16,http://www.fangchan.com/news/1/2017-06-16/6281370547486266205.html
"北京：好地段频现""限房价""房源 住宅均价将不超8万",2017-06-16,http://www.fangchan.com/news/1/2017-06-16/6281276515909177741.html
北京好地段频现“限房价”房源 二环外地块同样有配套,2017-06-15,http://www.fangchan.com/news/5/2017-06-15/6280965315472199943.html
西城房价“领跌”北京市场,2017-06-15,http://www.fangchan.com/news/1/2017-06-15/6280963417889379042.html
香港房价指数连续16周创新高,2017-06-15,http://www.fangchan.com/news/1/2017-06-15/6280917303702131366.html
标题,时间,URL
香港房价迭创新高 内地开发商推波助澜,2017-06-14,http://www.fangchan.com/news/1/2017-06-14/6280544039670715050.html
影响当前房价的因素更多来自预期,2017-06-13,http://www.fangchan.com/news/7/2017-06-13/6280272785273327904.html
美媒称一因素助推香港房价不断攀升：离婚潮,2017-06-13,http://www.fangchan.com/news/1/2017-06-13/6280198772060656288.html
北京房价环比首降 区县板块中通州最抗跌,2017-06-13,http://www.fangchan.com/news/1/2017-06-13/6280184566502462269.html
社科院报告：北京房价短期仍将继续下跌,2017-06-12,http://www.fangchan.com/news/1/2017-06-12/6279864007239472067.html
沈阳13条房产新政落地 业界：精准调控“稳房价”,2017-06-12,http://www.fangchan.com/news/1/2017-06-12/6279826600427328218.html
燕郊房价再降5000元 连中介都不敢接新单子了,2017-06-11,http://www.fangchan.com/news/1/2017-06-11/6279301732929704533.html
楼市初见多地降房价 长效机制静候房地产税落地,2017-06-11,http://www.fangchan.com/news/1/2017-06-11/6279296350127722982.html
北京楼市：房价调整5月降价是主流,2017-06-07,http://www.fangchan.com/news/1/2017-06-07/6278015422914957567.html
货币、物价和房价： 对四个流行观点的质疑,2017-06-05,http://www.fangchan.com/news/7/2017-06-05/6277399580997128305.html
马光远:房地产市场变天成事实 房价究竟降了多少？,2017-06-05,http://www.fangchan.com/news/7/2017-06-05/6277388469212090765.html
英国房价八年来首现连续3个月下滑,2017-06-05,http://www.fangchan.com/news/8/2017-06-05/6277299157539820270.html
河北邢台：房价过高、上涨过快的县市须阶段性限购,2017-06-05,http://www.fangchan.com/news/6/2017-06-05/6277297413476913381.html
香港再生地王项目 业界预计今年房价再涨5%至10%,2017-06-05,http://www.fangchan.com/news/5/2017-06-05/6277288363783688843.html
北京5月二手房价止涨 部分学区房降了100多万,2017-06-05,http://www.fangchan.com/news/1/2017-06-05/6277285806277464156.html
三四线房价补涨沧州样本：“两年翻三番”还能持续多久？,2017-06-04,http://www.fangchan.com/news/1/2017-06-04/6276949271694873187.html
温州控房价新规：楼盘未经批准不得调价或取消优惠,2017-06-04,http://www.fangchan.com/news/6/2017-06-04/6276947695785808081.html
房价涨50多万 青岛卖房者反悔铁锤砸门赶走购房者,2017-06-04,http://www.fangchan.com/news/1/2017-06-04/6276945627222184028.html
北京二手房价下跌 中介连番自动限价助推,2017-06-04,http://www.fangchan.com/news/1/2017-06-04/6276931998418539174.html
北京房价最多降超两成？买家：感受不到明显回落,2017-06-02,http://www.fangchan.com/news/1/2017-06-02/6276339467217604653.html
香港房价连续13月上涨 李嘉诚旗下楼盘卖了88亿港元,2017-06-02,http://www.fangchan.com/news/1/2017-06-02/6276212934628938268.html
5月二手房签约创27个月新低 北京二手房价降了？,2017-06-01,http://www.fangchan.com/news/1/2017-06-01/6275834566754504914.html
三四线样本调查：潍坊部分优质地段房价2个月涨30%,2017-06-01,http://www.fangchan.com/news/1/2017-06-01/6275834023428558859.html
楼市红五月成交遇冷：购房者观望 房价僵持不下,2017-06-01,http://www.fangchan.com/news/1/2017-06-01/6275829400378610171.html
楼市调控政策显效：31城房价环比下降或涨幅回落,2017-05-31,http://www.fangchan.com/news/1/2017-05-31/6275470386193044090.html
北京二手房价大面积下跌 部分区域跌幅超20%,2017-05-31,http://www.fangchan.com/news/1/2017-05-31/6275468324696822698.html
M2现拐点前提：房价普跌,2017-05-30,http://www.fangchan.com/news/1/2017-05-30/6275133911303787297.html
上海房价向上租金向下背后：由售转租增加,2017-05-27,http://www.fangchan.com/news/1/2017-05-27/6274028210418422172.html
从领涨到领跌 二线“四小龙”城市房价调头,2017-05-27,http://www.fangchan.com/news/1/2017-05-27/6274023294593471104.html
丁祖昱：2017房地产总体数据不会雪崩，无论成交还是房价,2017-05-25,http://www.fangchan.com/news/7/2017-05-25/6273472069103849879.html
燕郊二手房价月降4100元跌14% 炒房客甩货出逃,2017-05-25,http://www.fangchan.com/news/1/2017-05-25/6273321338044485856.html
厉以宁：房产税一定要开征 再彻底把房价压下来,2017-05-23,http://www.fangchan.com/news/9/2017-05-23/6272739446639366202.html
央视调查：海口房价每平骤降4000元 中介纷纷辞职转行,2017-05-23,http://www.fangchan.com/news/1/2017-05-23/6272584601542398758.html
青岛调控放“大招”：严禁捆绑车位变相提高房价,2017-05-22,http://www.fangchan.com/news/6/2017-05-22/6272218088901775867.html
楼市调控加码两个月：房价回落 只租不售成为趋势,2017-05-21,http://www.fangchan.com/news/1/2017-05-21/6271869802240086207.html
左晓蕾：政府决策部门应理直气壮的调控房价,2017-05-19,http://www.fangchan.com/news/7/2017-05-19/6271165405096907381.html
兰州新建商品房价同比上涨 3.8%,2017-05-19,http://www.fangchan.com/news/1/2017-05-19/6271141151303340636.html
沈阳出台新一轮房产新政稳定房价 公积金贷款最高限额降10万,2017-05-19,http://www.fangchan.com/news/1/2017-05-19/6271140441086038841.html
4月一线城市房价环跌2.8% 专家称7月或降温明显,2017-05-19,http://www.fangchan.com/news/1/2017-05-19/6271118569908802379.html
4月房价三亚跌幅领先 一线城市增幅有所收窄,2017-05-19,http://www.fangchan.com/news/1/2017-05-19/6271118143788486722.html
最新数据：热点城市房价降温明显 调控仍存加码可能,2017-05-18,http://www.fangchan.com/news/1/2017-05-18/6270819078303453993.html
北大教授陈玉宇：一线城市房价偏高在累积风险,2017-05-18,http://www.fangchan.com/news/7/2017-05-18/6270765474779566701.html
经济学家谈房价屡控屡涨之谜：有一种信仰十分危险,2017-05-17,http://www.fangchan.com/news/7/2017-05-17/6270435183624000355.html
上海4月房价微跌 摇号制度缓解供求矛盾,2017-05-17,http://www.fangchan.com/news/1/2017-05-17/6270434290325328860.html
4月房价微涨 东莞本地购房需求显现,2017-05-17,http://www.fangchan.com/news/1/2017-05-17/6270415976354091881.html
标题,时间,URL
北京楼市认房认贷两月：交易量被锁 房价趋稳定,2017-05-17,http://www.fangchan.com/news/1/2017-05-17/6270397393179841531.html
55城160次调控！楼市降温 房价真要降了？,2017-05-15,http://www.fangchan.com/news/1/2017-05-15/6269681217323733458.html
房价调控“打地鼠”为长效机制建立争取时间,2017-05-15,http://www.fangchan.com/news/1/2017-05-15/6269670370547405503.html
国土部：供地数量与房价并无必然关系,2017-05-15,http://www.fangchan.com/news/1/2017-05-15/6269669945484055188.html
新盘硬扛二手房松动 北京房价下滑周期何时打开,2017-05-14,http://www.fangchan.com/news/1/2017-05-14/6269332352313659397.html
调控之下46城房价“不降反升”为何般？,2017-05-12,http://www.fangchan.com/news/132/2017-05-12/6268617420286791896.html
雄安新区：让低房价成新区核心竞争力,2017-05-12,http://www.fangchan.com/news/1/2017-05-12/6268591898005672373.html
被“冷落”的燕郊楼市：房价松动 交易几乎停滞,2017-05-12,http://www.fangchan.com/news/1/2017-05-12/6268585780546179155.html
楼市降温 郑州市4月份房价每平方米8167元,2017-05-11,http://www.fangchan.com/news/1/2017-05-11/6268235844327641851.html
楼市成交“退烧” 专家预计三季度房价调整明显,2017-05-11,http://www.fangchan.com/news/1/2017-05-11/6268221790435480185.html
深圳预售房价备案办法拟修订：监督部门可临时停办,2017-05-10,http://www.fangchan.com/news/6/2017-05-10/6267915419257213905.html
国税总局专家：降房价先降地价 北京10万块房子6万土地成本,2017-05-10,http://www.fangchan.com/news/7/2017-05-10/6267863503458341695.html
社科院原所长六问楼市：房价下降前景就那么美好？,2017-05-09,http://www.fangchan.com/news/128/2017-05-09/6267560521231569718.html
青岛网下竞房价有了新操作标准 竞买人看好了,2017-05-08,http://www.fangchan.com/news/1/2017-05-08/6267148711928074742.html
青岛限地价竞房价细则：房价最接近出让人设置价格者拿地,2017-05-05,http://www.fangchan.com/news/1/2017-05-05/6266050017552044464.html
杭州地产商为何无惧土拍高门槛 赌两年后房价翻番,2017-05-04,http://www.fangchan.com/news/128/2017-05-04/6265727842483769759.html
北京房价或久盘必跌 预计此轮调整幅度约7%,2017-05-03,http://www.fangchan.com/news/1/2017-05-03/6265348472728523430.html
持续调控让购房者从恐慌转为观望：房价不一定能绷得住,2017-05-02,http://www.fangchan.com/news/1/2017-05-02/6265003889670820278.html
无锡实施房价限涨令：商品住房价格备案后1年内不得调高,2017-05-01,http://www.fangchan.com/news/6/2017-05-01/6264593814548451355.html
北京市统计局：房价过快上涨得到抑制,2017-04-28,http://www.fangchan.com/news/6/2017-04-28/6263518309724262463.html
美国房价涨幅创三年新高 西海岸房价涨势凶猛,2017-04-27,http://www.fangchan.com/news/8/2017-04-27/6263210260904087636.html
发改委：放松调控房价还会反弹,2017-04-27,http://www.fangchan.com/news/6/2017-04-27/6263148928120984147.html
盛松成：调控既要抑房价泡沫 又要防市场大起大落,2017-04-25,http://www.fangchan.com/news/7/2017-04-25/6262433543356748608.html
天津限购武清二手房量价齐跌 一二手房价仍倒挂,2017-04-25,http://www.fangchan.com/news/1/2017-04-25/6262430139586777771.html
房贷环比增速踩刹车 房价会遭遇釜底抽薪吗,2017-04-24,http://www.fangchan.com/news/1/2017-04-24/6262066559980998697.html
供需多维度发力调控 专家预计年内房价稳中下滑,2017-04-24,http://www.fangchan.com/news/7/2017-04-24/6262066234263933578.html
"上海：""234""住房制度体系保障""房住不炒"" 房价将总体保持平稳",2017-04-24,http://www.fangchan.com/news/1/2017-04-24/6262064748633067946.html
武汉专项整治楼市：新开楼盘房价只能降不能涨,2017-04-21,http://www.fangchan.com/news/6/2017-04-21/6261078606165119412.html
南京房价“四连跌” 3月份又降0.2%,2017-04-20,http://www.fangchan.com/news/1/2017-04-20/6260623337844970150.html
3月热门城市房价涨势回落 业内预计后市将逐步趋稳,2017-04-19,http://www.fangchan.com/news/1/2017-04-19/6260361630715285602.html
3月70城房价回温背后：超40城调控加码 13城限售,2017-04-19,http://www.fangchan.com/news/1/2017-04-19/6260359541654098343.html
